Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
446312029,2024/04/07,453.0,462.0,451.0,466.0,454.0,457.0,-0.10941,0.1131,-0.98754,-0.24618,0.11628,-0.96222,5.847,6.163
446328684,2024/04/07,444.0,458.0,444.0,465.0,444.0,452.0,-0.11177,0.11286,-0.9873,-0.24921,0.11431,-0.96168,5.851,6.081
446345338,2024/04/07,447.0,457.0,445.0,466.0,449.0,449.0,-0.11119,0.11341,-0.98731,-0.24748,0.11371,-0.9622,5.856,6.102
446361993,2024/04/07,449.0,457.0,448.0,464.0,449.0,449.0,-0.1096,0.11297,-0.98754,-0.24717,0.11376,-0.96227,5.846,6.102
446378648,2024/04/07,443.0,453.0,447.0,458.0,440.0,448.0,-0.1095,0.11107,-0.98776,-0.25033,0.11346,-0.96149,5.843,6.092
446395302,2024/04/07,446.0,453.0,441.0,455.0,451.0,451.0,-0.11153,0.11013,-0.98764,-0.2462,0.11471,-0.96241,5.854,6.178
446411957,2024/04/07,448.0,449.0,443.0,453.0,453.0,446.0,-0.1106,0.10919,-0.98785,-0.24556,0.11321,-0.96275,5.864,6.198
446428612,2024/04/07,443.0,450.0,446.0,452.0,441.0,449.0,-0.10926,0.10891,-0.98803,-0.24937,0.11404,-0.96167,5.87,6.171
446445267,2024/04/07,449.0,447.0,444.0,451.0,454.0,442.0,-0.1098,0.10912,-0.98795,-0.24491,0.11227,-0.96302,5.872,6.209
446461920,2024/04/07,456.0,439.0,444.0,452.0,468.0,426.0,-0.10955,0.10939,-0.98794,-0.24003,0.10678,-0.96487,5.876,6.206
446478575,2024/04/07,444.0,451.0,444.0,451.0,nan,nan,-0.10972,0.10922,-0.98794,nan,nan,nan,5.886,nan
446495230,2024/04/07,444.0,452.0,444.0,452.0,nan,nan,-0.10956,0.10963,-0.98792,nan,nan,nan,5.885,nan
446511884,2024/04/07,451.0,439.0,443.0,451.0,458.0,428.0,-0.10958,0.10938,-0.98794,-0.2433,0.10757,-0.96397,5.882,6.193
446528539,2024/04/07,449.0,438.0,440.0,449.0,458.0,428.0,-0.11051,0.10876,-0.98791,-0.24315,0.10755,-0.96401,5.866,6.193
446545193,2024/04/07,444.0,445.0,439.0,453.0,448.0,436.0,-0.11083,0.11045,-0.98768,-0.24621,0.11081,-0.96286,5.879,6.199
446561847,2024/04/07,446.0,429.0,444.0,422.0,448.0,436.0,-0.10933,0.09936,-0.98903,-0.24667,0.11097,-0.96272,5.898,6.199
446578502,2024/04/07,495.0,250.0,469.0,275.0,521.0,224.0,-0.10109,0.04618,-0.9938,-0.22358,0.0364,-0.97401,5.9,6.14
446595157,2024/04/07,486.0,248.0,473.0,252.0,499.0,244.0,-0.09943,0.03827,-0.99431,-0.23078,0.04393,-0.97201,5.894,6.181
446611811,2024/04/07,486.0,253.0,488.0,246.0,483.0,261.0,-0.09356,0.03593,-0.99496,-0.23601,0.04984,-0.97047,5.915,6.166
446628466,2024/04/07,491.0,250.0,494.0,242.0,489.0,258.0,-0.09162,0.03378,-0.99522,-0.23406,0.04855,-0.97101,5.93,6.11
446645121,2024/04/07,487.0,247.0,486.0,251.0,487.0,243.0,-0.09437,0.03723,-0.99484,-0.23473,0.04302,-0.97111,5.905,6.099
446661775,2024/04/07,487.0,248.0,487.0,253.0,487.0,243.0,-0.09382,0.03769,-0.99488,-0.23472,0.04267,-0.97113,5.898,6.099
446678430,2024/04/07,489.0,248.0,495.0,252.0,483.0,244.0,-0.09114,0.03694,-0.99515,-0.23633,0.04274,-0.97073,5.92,6.074
446695085,2024/04/07,490.0,248.0,498.0,252.0,483.0,244.0,-0.09004,0.03684,-0.99526,-0.23635,0.04256,-0.97074,5.931,6.074
446711740,2024/04/07,520.0,248.0,500.0,251.0,540.0,244.0,-0.08902,0.03679,-0.99535,-0.21665,0.04325,-0.97529,5.94,6.21
446728394,2024/04/07,506.0,249.0,491.0,251.0,521.0,247.0,-0.09227,0.03643,-0.99507,-0.2232,0.04409,-0.97377,5.933,6.258
446745049,2024/04/07,506.0,250.0,491.0,253.0,521.0,246.0,-0.09246,0.03744,-0.99501,-0.22311,0.04363,-0.97382,5.938,6.255
446761704,2024/04/07,507.0,248.0,494.0,252.0,521.0,245.0,-0.09129,0.03646,-0.99516,-0.22338,0.04319,-0.97377,5.939,6.258
446778358,2024/04/07,483.0,257.0,468.0,258.0,498.0,256.0,-0.10112,0.03888,-0.99411,-0.23104,0.04687,-0.97181,5.893,6.196
446795013,2024/04/07,483.0,262.0,471.0,261.0,495.0,262.0,-0.10029,0.04006,-0.99415,-0.23223,0.04909,-0.97142,5.89,6.08
446811668,2024/04/07,504.0,250.0,478.0,255.0,529.0,245.0,-0.09736,0.03808,-0.99452,-0.22083,0.04335,-0.97435,5.902,6.176
446828322,2024/04/07,503.0,248.0,478.0,252.0,529.0,245.0,-0.09793,0.03708,-0.9945,-0.22108,0.04332,-0.97429,5.913,6.176
446844976,2024/04/07,492.0,252.0,492.0,252.0,nan,nan,-0.09294,0.03718,-0.99498,nan,nan,nan,5.947,nan
446861631,2024/04/07,494.0,257.0,490.0,254.0,498.0,259.0,-0.09366,0.03806,-0.99488,-0.23188,0.04854,-0.97153,5.939,6.285
446878285,2024/04/07,494.0,253.0,486.0,256.0,503.0,251.0,-0.09525,0.03868,-0.9947,-0.22995,0.04557,-0.97214,5.924,6.214
446894940,2024/04/07,492.0,240.0,484.0,247.0,501.0,232.0,-0.09584,0.03591,-0.99475,-0.23102,0.03918,-0.97216,5.928,6.215
446911595,2024/04/07,490.0,216.0,482.0,216.0,497.0,215.0,-0.09684,0.02481,-0.99499,-0.23215,0.03329,-0.97211,5.951,6.215
446928249,2024/04/07,488.0,215.0,485.0,217.0,492.0,214.0,-0.09594,0.02523,-0.99507,-0.23427,0.03285,-0.97162,5.951,6.202
446944904,2024/04/07,491.0,213.0,485.0,215.0,498.0,212.0,-0.09622,0.02457,-0.99506,-0.23223,0.03248,-0.97212,5.952,6.217
446961559,2024/04/07,494.0,211.0,484.0,215.0,504.0,207.0,-0.09646,0.02499,-0.99502,-0.23032,0.0309,-0.97262,5.953,6.249
446978214,2024/04/07,492.0,215.0,483.0,220.0,502.0,209.0,-0.0973,0.0269,-0.99489,-0.23139,0.03165,-0.97235,5.924,6.232
446994868,2024/04/07,496.0,214.0,481.0,218.0,511.0,209.0,-0.09808,0.02626,-0.99483,-0.22835,0.03168,-0.97306,5.897,6.139
447011523,2024/04/07,487.0,213.0,480.0,214.0,495.0,213.0,-0.09911,0.02456,-0.99477,-0.23421,0.03274,-0.97163,5.939,6.114
447028177,2024/04/07,486.0,214.0,479.0,214.0,493.0,213.0,-0.09979,0.02469,-0.9947,-0.23512,0.03295,-0.97141,5.954,6.2
